order_id,record_time,device_id,resource_id,market_id,quantity,price,flexible,state
f9082288e140ae8276b84a55ac8d8f,2022-09-25 17:02:00 EDT,device:512,Feeder_4_capacity,27735662,-0.00805023,0.0,1,-0.008029008823388886
01b5aec3174888bd9c631a2e020ce4,2022-09-25 17:02:00 EDT,device:441,Feeder_3_capacity,27735662,0.00648338,7.4707,0,0.006456824467791172
b9523bb60d4928b0a9568b301bc8fe,2022-09-25 17:02:00 EDT,device:419,Feeder_3_capacity,27735662,0.00690796,47.4899,3,0.006885917379184202
ad43c5ffc8444299bd754d076bc92b,2022-09-25 17:02:00 EDT,device:381,Feeder_3_capacity,27735662,0.00932785,27.066,0,0.009398834350021177
397922d9bd4102a1cc40c089dd6d50,2022-09-25 17:02:00 EDT,device:351,Feeder_3_capacity,27735662,0.00887199,69.7098,0,0.008919557033112962
10b2326c3f4a64ab74e4723c5b54ac,2022-09-25 17:02:00 EDT,device:334,Feeder_3_capacity,27735662,-0.00952499,0.0,1,-0.009420846505137463
04ffe3ee78470ebb6ae0ee2eb039cf,2022-09-25 17:02:00 EDT,device:292,Feeder_2_capacity,27735662,0.00865509,46.1029,0,0.008661944708685811
cd6bb2162a401ab3e2442e21bf6a1c,2022-09-25 17:02:00 EDT,device:259,Feeder_2_capacity,27735662,0.00666389,12.4252,3,0.0066529422447307715
9688c6c4394ce7ba87b4e372f58aa6,2022-09-25 17:02:00 EDT,device:253,Feeder_2_capacity,27735662,0.00897057,47.3343,3,0.008930426447614149
dd05145a2a42a39358e5647b1adc1d,2022-09-25 17:02:00 EDT,device:88,Feeder_1_storage,5547133,0.0698349,5.95917,1,0.07014772121667111
1ecdd8439b49ba8cdcb46bdbb48cb8,2022-09-25 17:02:00 EDT,device:85,Feeder_1_capacity,27735662,0.00795799,22.8699,0,0.00793594707276965
15780313654d46a9538398aaf69036,2022-09-25 17:02:00 EDT,device:79,Feeder_1_capacity,27735662,0.00744522,57.2983,0,0.007413633767838359
88dcd2b5ef41e99576e5e2ae4f09fb,2022-09-25 17:03:00 EDT,device:600,Feeder_4_capacity,27735663,0.00686531,35.8719,0,0.007063732701482852
619e54aee24ff8b33701de283f451b,2022-09-25 17:03:00 EDT,device:565,Feeder_4_capacity,27735663,0.00818893,59.343,0,0.008214057179933917
8d3a7bf3c44be9a5bc9a3de7796ed5,2022-09-25 17:03:00 EDT,device:529,Feeder_4_capacity,27735663,0.00789795,70.1385,0,0.007973136272945448
2c16807dd04d02aba2fc9656fe4db2,2022-09-25 17:03:00 EDT,device:447,Feeder_3_capacity,27735663,0.00643814,71.048,0,0.0065063633016229664
c964e18d9e4eee96a8003c8a0c7e1e,2022-09-25 17:03:00 EDT,device:418,Feeder_3_capacity,27735663,-0.00680832,0.0,1,-0.006833215248902808
0434cf539346efae631230c8a5ae85,2022-09-25 17:03:00 EDT,device:392,Feeder_3_capacity,27735663,0.00693573,52.4094,0,0.0069361227262790225
9f68ff57f64ef4ac009c5de9adbd86,2022-09-25 17:03:00 EDT,device:316,Feeder_3_capacity,27735663,-0.0079792,0.0,1,-0.007829450433260372
1eb0c6c2914ad48c2480c8b9fc458e,2022-09-25 17:03:00 EDT,device:293,Feeder_2_capacity,27735663,0.00734673,61.4304,0,0.007295756821186975
cd6296eecf481c917507bd0570c85c,2022-09-25 17:03:00 EDT,device:280,Feeder_2_capacity,27735663,0.00598854,38.9954,0,0.006050074221672023
5351d86edd40f8b50a69579b3e7d4d,2022-09-25 17:03:00 EDT,device:277,Feeder_2_capacity,27735663,0.0072686,56.7078,3,0.007284596133070739
629f5ef7044b8f832f029da2541970,2022-09-25 17:03:00 EDT,device:250,Feeder_2_capacity,27735663,0.00734146,54.6082,0,0.00744754035399782
5f0e41ed9f4209a43833444c1e04f9,2022-09-25 17:03:00 EDT,device:236,Feeder_2_storage,5547133,0.0212234,4.42398,1,0.0210997458141522
6db3d4e20744d1946b394e1c164401,2022-09-25 17:03:00 EDT,device:200,Feeder_2_storage,5547133,0.0253067,8.57468,1,0.025284524023653117
048ea8da9b4361802ee8029ccdd716,2022-09-25 17:03:00 EDT,device:173,Feeder_2_capacity,27735663,0.00758904,47.5418,0,0.007426033042215373
